strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor,error,avg_return_pct,med_return_pct,exp_return_pct_per_signal
S036,Short monthly call vs stock,directional_short,A,neutral,3699.0,132.0,0.0357723577235772,0.5378787878787878,-0.0158426893016661,-58.45952352314789,0.98443885813793,,-0.0029934444777048,0.0068051847149735,-0.0001070825666821
S037,Short put support,directional_short,A,support_retest,3744.0,193.0,0.0751557632398753,0.6476683937823834,0.5881589864447491,1510.392277190116,1.4753417163682143,,0.0635540711361504,0.1907801697367657,0.0047764547232387
S038,Short call resistance,directional_short,A,resistance_retest,2931.0,242.0,0.1253886010362694,0.6198347107438017,0.6004693421806971,1158.905830408745,1.2258071348337545,,-0.0489166329923119,0.2091652132473069,-0.0061335881783106
S130,Short vol IV rank>80,volatility_greeks,A,iv_rank_high,647.0,91.0,0.2146226415094339,0.3956043956043956,-9.540611750697158,-4045.219382295595,0.2664587337791133,,-0.7813742253612523,-0.2165459089786783,-0.1677006002544197
S131,IV pct mean rev buy calls,volatility_greeks,A,iv_rank_low,2273.0,235.0,0.1109013685700802,0.3957446808510638,-0.6650115560100892,-1409.1594871853788,0.7868373707150256,,-0.017329221570102,-0.1201165564045094,-0.0019218343883784
S136,Theta harvest short opts,volatility_greeks,A,iv_rank_high,647.0,91.0,0.2146226415094339,0.3956043956043956,-9.540611750697158,-4045.219382295595,0.2664587337791133,,-0.7813742253612523,-0.2165459089786783,-0.1677006002544197
S137,Charm decay into expiry,volatility_greeks,A,neutral,3699.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S144,IV>RV short vol,volatility_greeks,A,iv_vs_hv_high,647.0,91.0,0.2146226415094339,0.3956043956043956,-9.540611750697158,-4045.219382295595,0.2664587337791133,,-0.7813742253612523,-0.2165459089786783,-0.1677006002544197
S145,VIX call hedge,volatility_greeks,A,crash_hedge,104.0,55.0,1.0,0.3454545454545454,29.86972832699165,1642.835057984541,2.492280446907761,,0.3862318309645489,-0.3858110813405789,0.3862318309645489
S147,Beta delta hedge SPY,volatility_greeks,A,neutral,3699.0,123.0,0.034923339011925,0.3983739837398374,-0.1774899336459036,-625.119546300872,0.8780501559959302,,-0.0255659800357977,-0.1107044639403665,-0.0008928493879622
S148,Vol surface smile trade,volatility_greeks,A,skew_steep,450.0,124.0,0.4644194756554307,0.3870967741935484,7.015001047693697,1873.0052797342173,1.691777987722593,,0.2304277286355696,-0.3474934686192553,0.1070151249094031
S158,CPI jobs ORB options,event_seasonality,A,macro_orb,769.0,134.0,0.4962962962962963,0.3880597014925373,19.100865110044115,5157.233579711912,2.187488597055636,,0.8724002601567694,-1.0156626506024096,0.43296901800373
S163,A1 GapDown ATM call EOD,equity_signal,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S165,GapDown long call 3 DTE,equity_signal,A,gap_down,241.0,150.0,0.974025974025974,0.3933333333333333,19.27342580409352,2968.107573830401,1.7993942359299857,,0.3200339998712144,-0.413591663096008,0.3117214284459881
S166,GapDown strong call,equity_signal,A,gap_down_strong,104.0,85.0,0.9659090909090908,0.4235294117647059,21.699380263437664,1909.5454631825148,2.029394504831032,,0.1978438541322077,-0.1867910546560776,0.1910991772867916
S167,GapDown weak skip/half,equity_signal,A,gap_down_weak,509.0,252.0,0.5675675675675675,0.4166666666666667,-0.0917592275899355,-40.74109704993174,0.9949248835237496,,-0.0051718086007478,-0.1733945373799597,-0.0029353508274514
S168,GapUp long put EOD,equity_signal,A,gap_up,209.0,162.0,0.8950276243093923,0.4567901234567901,25.59728583655657,4633.10873641674,2.246110177472942,,0.2466028332566648,-0.1187703781356196,0.2207163479976779
S169,VolumeSpike long call EOD,equity_signal,A,volume_spike,190.0,53.0,0.297752808988764,0.4150943396226415,3.6848297122592633,655.8996887821487,1.4101876970691043,,0.0528145973859313,-0.2218019502448557,0.0157256947272717
S170,Pullback50 long call 3 DTE,equity_signal,A,pullback50,2724.0,229.0,0.1072599531615925,0.7510917030567685,6.97588932578099,14893.523710542411,23.044296390656307,,0.76106533258206,0.3827052327626377,0.0816318319256635
S172,52wkLow long call 7 DTE,equity_signal,A,low_52w,91.0,22.0,0.3333333333333333,0.0909090909090909,-23.945055435738823,-1580.3736587587628,0.0539351792844194,,-0.5371010173112724,-0.655290220379657,-0.1790336724370907
S173,MomReversal long call,equity_signal,A,mom_reversal,193.0,61.0,1.0,0.8524590163934426,151.54317343790018,9244.133579711912,37.09928640597293,,3.147477522945932,2.037714542754699,3.147477522945932
S174,RubberBand long call EOD,equity_signal,A,rubber_band,190.0,133.0,0.8209876543209876,0.7894736842105263,56.53438089166083,9158.569704449052,12.83153967890194,,0.8600035972673878,0.5504902248105735,0.7060523360281641
S175,RSIRecovery long call 3 DTE,equity_signal,A,rsi_recovery,461.0,202.0,0.6196319018404908,0.3217821782178218,-2.83227766285522,-923.3225180908014,0.8741015247880659,,-0.0288501906191643,-0.4175921748881966,-0.0178764984818134
S176,Seasonal calendar match DTE,equity_signal,A,seasonal,6693.0,819.0,0.1312920807951266,0.4078144078144078,-0.2238261103000635,-1396.2272760517928,0.9484828558531334,,0.010693443312153,-0.1453567377196684,0.0014039644233173
S177,Regime bull calls only,equity_signal,A,regime_bull,3744.0,325.0,0.0922247446083995,0.5107692307692308,1.859272099959557,6552.074880257477,1.84786559387457,,0.1862369602785006,0.0139940488944214,0.0171756560983293
S178,Regime bear puts only,equity_signal,A,regime_bear,2931.0,330.0,0.1252371916508539,0.4969696969696969,2.856660912639445,7527.301504804943,2.0988864692118856,,0.2021610284594448,-0.0037561241742399,0.0253180794655092
S179,Regime corr reduced size,equity_signal,A,regime_corr,210.0,85.0,0.4644808743169399,0.4235294117647059,10.434674662199532,1909.5454631825148,2.029394504831032,,0.1978438541322077,-0.1867910546560776,0.091894686345561
S180,Signal IV rank filter,equity_signal,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S181,Signal low spread filter,equity_signal,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S182,Signal OI filter,equity_signal,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S183,GapDown VolumeSpike confirm,equity_signal,A,gap_down_vol,40.0,36.0,0.972972972972973,0.4166666666666667,20.812653779364776,770.0681898364965,1.8573189912251744,,0.1122693241580608,-0.2796867995452935,0.1092350180997348
S184,Fade low vol gap long put,equity_signal,A,gap_up_low_vol,80.0,56.0,0.8235294117647058,0.5178571428571429,27.82171459444648,1891.87659242236,3.2584464261873776,,0.4321304764674862,0.0719561139875862,0.355872157090871
S185,ORB breakout call 15m,intraday,A,orb_breakout,2001.0,250.0,0.1385041551246537,1.0,13.715046256884726,24755.65849367693,inf,,0.86904584860541,0.5510176236880291,0.12036646102568
S186,ORB breakdown put 15m,intraday,A,orb_breakdown,1787.0,236.0,0.1471321695760598,1.0,15.129105915147631,24267.085887896803,inf,,0.8561835266730471,0.5241688159777822,0.1259721398346877
S187,First hour gap fade call,intraday,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S188,VWAP reclaim long call,intraday,A,vwap_reclaim,1682.0,393.0,0.2528957528957529,0.8498727735368957,16.223267496127274,25210.95768898178,51.93101492465591,,0.5552596769972037,0.2762122837632953,0.1404228140668603
S189,VWAP rejection long put,intraday,A,vwap_reject,1606.0,423.0,0.2827540106951872,0.75177304964539,16.362617751926155,24478.476156881523,31.106663544346485,,0.4770977402334108,0.223909994111613,0.1349012995446074
S190,Midday consolidation BO,intraday,A,midday_breakout,2471.0,296.0,0.1308576480990274,0.9932432432432432,11.245986982577993,25438.42255459142,8451.967005555922,,0.7481084540230462,0.4323641276896373,0.0978957128164552
S191,Power hour momentum call,intraday,A,power_hour,1413.0,436.0,0.3521809369951534,0.4243119266055046,1.8042270209355729,2233.6330519182416,1.1782922920390455,,0.0629013852797159,-0.183724844291326,0.0221526688061035
S192,Power hour fade put,intraday,A,power_hour_fade,105.0,84.0,0.9130434782608696,0.8809523809523809,89.95726200159255,8276.068104146516,111.20403459205168,,1.1424631659496425,0.7803272947032676,1.0431185428235863
S193,10AM reversal call,intraday,A,ten_am_reversal,358.0,209.0,0.6741935483870968,0.8851674641148325,47.07749554380933,14594.023618580894,88.10887351715148,,0.762581097974013,0.4166457794789527,0.5141272563760281
S194,Lunch lull vol sell,intraday,A,lunch_lull,1419.0,69.0,0.0753275109170305,0.5797101449275363,0.0455302066161477,41.70566926039142,1.041739975602444,,-0.0226065102335199,0.0372946959235368,-0.0017028921464114
S195,Last hour theta short weekly,intraday,A,power_hour,1413.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S196,Tick imbalance proxy,intraday,A,tape_imbalance,509.0,99.0,0.2066805845511482,0.3535353535353535,1.4134859261881565,677.0597586441272,1.1775775041460257,,0.039100353872392,-0.2993845835610143,0.0080812839945027
S197,Bid-ask imbalance open,intraday,A,open_imbalance,769.0,278.0,0.4199395770392749,0.4316546762589928,4.754865699978927,3147.7210933860524,1.434882131786168,,0.1360845907994918,-0.2073374078855416,0.0571473055019014
S198,Large opening print follow,intraday,A,open_print,108.0,49.0,0.4803921568627451,0.4285714285714285,7.773972722480554,792.9452176930164,1.5677793723686106,,0.080370177782848,-0.2218019502448557,0.0386092030525446
S199,UOA call sweep follow,flow_sentiment,A,uoa_call,86.0,26.0,0.325,0.5,11.61026092616346,928.8208740930768,2.5612476920998084,,0.2321545000093622,-0.0630225925637133,0.0754502125030427
S200,UOA put sweep follow,flow_sentiment,A,uoa_put,38.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S201,PCR contrarian bullish,flow_sentiment,A,pcr_high,750.0,436.0,0.6718027734976888,0.4243119266055046,3.441653392786193,2233.6330519182416,1.1782922920390455,,0.0629013852797159,-0.183724844291326,0.0422573250877598
S202,PCR contrarian bearish,flow_sentiment,A,pcr_low,663.0,403.0,0.6912521440823327,0.3970223325062035,5.907324709335236,3443.9703055424434,1.3188248816765804,,0.0710029843100618,-0.1595828161530638,0.0490809651405744
S204,GEX positive fade,flow_sentiment,A,gex_positive,5280.0,383.0,0.0766,0.3890339425587467,-0.7259720655940074,-3629.860327970034,0.7509403122511848,,-0.0487390963689367,-0.1227603172807524,-0.0037334147818605
S205,GEX negative trend follow,flow_sentiment,A,gex_negative,450.0,184.0,0.4742268041237113,0.4347826086956521,5.861789043732407,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.0740420096632592
S206,Dealer delta hedge proxy,flow_sentiment,A,dealer_flow,292.0,69.0,0.2518248175182482,0.391304347826087,2.8922547137392303,792.4777915645489,1.3357565354987817,,0.0514401528091531,-0.2320310966197428,0.0129539070942757
S207,OI change breakout,flow_sentiment,A,oi_breakout,190.0,53.0,0.297752808988764,0.4150943396226415,3.6848297122592633,655.8996887821487,1.4101876970691043,,0.0528145973859313,-0.2218019502448557,0.0157256947272717
S208,Vol weighted PCR skew,flow_sentiment,A,pcr_skew,769.0,250.0,0.3828483920367534,0.42,6.675836214564551,4359.321048110652,1.7216926628571114,,0.1483161698925126,-0.1251187977729153,0.0567826071563984
S209,Dark pool print call,flow_sentiment,A,dark_pool,138.0,40.0,0.3100775193798449,0.375,4.167594810011094,537.6197304914314,1.4984599608201872,,0.0045208258684516,-0.327865275669934,0.0014018064708377
S210,13F lag overlay,flow_sentiment,A,fundamental_lag,6693.0,819.0,0.1312920807951266,0.4078144078144078,-0.2238261103000635,-1396.2272760517928,0.9484828558531334,,0.010693443312153,-0.1453567377196684,0.0014039644233173
S211,Fixed 1pct risk per trade,risk_overlay,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S212,Kelly half sizing,risk_overlay,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S213,Tier0 1 contract 75 max,risk_overlay,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S214,Tier1 2pct equity,risk_overlay,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S215,Max 3 concurrent,risk_overlay,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S216,Max 20pct premium at risk,risk_overlay,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S217,Stop minus 50pct premium,risk_overlay,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S218,Stop underlying minus 1pct,risk_overlay,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S219,Profit take plus 50pct,risk_overlay,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S220,Sector correlation cap,risk_overlay,A,gap_down,241.0,184.0,0.8975609756097561,0.4347826086956521,11.09450804374719,2274.3741489681734,1.505381643060751,,0.1561320638551336,-0.1977021246164239,0.1401380475577785
S001,Long ATM call,directional_long,AA,momentum,8461.0,413.0,0.0916555703506435,0.5254237288135594,1.7053272799710444,7684.204723549525,2.161075333797316,,0.2627502835654,0.0326553506870169,0.02408252709998
S002,Long OTM call 5pct,directional_long,AA,momentum,8461.0,257.0,0.0719887955182072,0.5019455252918288,1.311749510636343,4682.945752971745,2.421043384884072,,0.3903037278123295,0.0025645440876297,0.0280974952514758
S003,Long deep OTM call,directional_long,AA,momentum,8461.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S004,Long ITM call replacement,directional_long,AA,momentum,8461.0,516.0,0.1012360211889346,0.5290697674418605,2.038118597140808,10388.290489626695,2.0144042154032413,,0.1918337342722179,0.0458882685624513,0.0194204839875347
S005,Long ATM put,directional_long,AA,breakdown,7753.0,472.0,0.1216181396547281,0.5211864406779662,2.196492664532877,8524.588031052095,2.240586248154532,,0.288217291966985,0.050870520554456,0.0350524508653483
S006,Long OTM put hedge,directional_long,AA,breakdown,7753.0,273.0,0.0944309927360774,0.4945054945054945,1.3372858256781204,3866.0933220354455,2.2099906881116635,,0.333465614429979,-0.0307358138269088,0.0314894890139689
S007,Long put crash hedge,directional_long,AA,breakdown,7753.0,472.0,0.1216181396547281,0.5211864406779662,2.196492664532877,8524.588031052095,2.240586248154532,,0.288217291966985,0.050870520554456,0.0350524508653483
S008,Long call MA pullback,directional_long,AA,pullback_ma,2656.0,104.0,0.0819542947202521,0.3942307692307692,-0.2939253528509906,-372.9912727679076,0.8392247339308214,,-0.048906449681297,-0.2137089395577746,-0.0040080935909021
S009,Long call vol spike uptrend,directional_long,AA,volume_spike,777.0,69.0,0.25,0.2463768115942029,-3.011665759865333,-831.2197497228319,0.6684168441178716,,-0.2613868080703084,-0.7295495232372677,-0.0653467020175771
S010,Long put support break,directional_long,AA,breakdown,7753.0,472.0,0.1216181396547281,0.5211864406779662,2.196492664532877,8524.588031052095,2.240586248154532,,0.288217291966985,0.050870520554456,0.0350524508653483
S011,Long call RSI oversold,directional_long,AA,rsi_oversold,2014.0,158.0,0.1742006615214994,0.2848101265822785,-2.370795546966382,-2150.3115610985087,0.4845697903024878,,-0.2301212666588316,-0.3727401090908945,-0.0400872768821338
S012,Long put RSI overbought,directional_long,AA,rsi_overbought,2410.0,189.0,0.1715063520871143,0.2751322751322751,-2.2850571745659285,-2518.1330063716528,0.5227121216399673,,-0.2238563860862109,-0.3541963771758412,-0.0383927921690506
S013,Long call MACD bull cross,directional_long,AA,macd_bull,8461.0,413.0,0.0916555703506435,0.5254237288135594,1.7053272799710444,7684.204723549525,2.161075333797316,,0.2627502835654,0.0326553506870169,0.02408252709998
S014,Long put MACD bear cross,directional_long,AA,macd_bear,7753.0,472.0,0.1216181396547281,0.5211864406779662,2.196492664532877,8524.588031052095,2.240586248154532,,0.288217291966985,0.050870520554456,0.0350524508653483
S015,Long call earnings drift,directional_long,AA,earnings_positive,2223.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S016,Long put guidance gap,directional_long,AA,earnings_negative,217.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S017,Long call sector leader,directional_long,AA,sector_leader,1028.0,53.0,0.1212814645308924,0.7735849056603774,6.499012012914583,2840.0682496436725,35.827383941894766,,0.6865438751589389,0.2546544512872327,0.0832650466439903
S018,Long put sector laggard,directional_long,AA,sector_laggard,963.0,76.0,0.1792452830188679,0.881578947368421,13.903176739259925,5894.946937446209,153.05301579660593,,1.1854822883282494,0.8055059888456623,0.2124921082852522
S019,Long call 52wk high BO,directional_long,AA,high_52w_break,329.0,6.0,0.0413793103448275,1.0,8.362297365495651,1212.5331179968694,inf,,1.9107682013115357,1.3833090946143471,0.079066270399098
S020,Long put 52wk low BD,directional_long,AA,low_52w_break,128.0,5.0,0.0909090909090909,1.0,13.515802253840006,743.3691239612003,inf,,2.625903532995131,2.312182056800878,0.2387185029995573
S021,Cash secured short put,directional_short,AA,support_retest,8461.0,215.0,0.0650726392251816,0.5906976744186047,-0.4094213803665872,-1352.728240731204,0.6663162179087606,,-0.1670920536534102,0.1611971304433421,-0.010873120924783
S022,Covered short call,directional_short,AA,resistance_retest,7753.0,311.0,0.09952,0.6141479099678456,-0.3658147005101494,-1143.1709390942174,0.7746927211967125,,-0.0806746658516766,0.2326234972326549,-0.0080287427455588
S023,Short OTM put high IV,directional_short,AA,iv_rank_high,2081.0,107.0,0.1709265175718849,0.2990654205607476,-11.202525120854778,-7012.780725655091,0.0812474387108516,,-1.6747078330163374,-1.173398514099199,-0.2862519778478404
S024,Short OTM call covered,directional_short,AA,iv_rank_high,2081.0,151.0,0.225037257824143,0.4304635761589404,-7.661270770154993,-5140.712686774,0.2214418893498804,,-0.815590088441057,-0.3028672460859914,-0.1835381570113257
S028,Short put IV crush post event,directional_short,AA,post_event_iv,460.0,285.0,0.9134615384615384,0.4666666666666667,-22.96279736914313,-7164.392779172656,0.2541664264564963,,-0.7407999210320305,-0.079974124356636,-0.6766922355581048
S029,Short call failed BO,directional_short,AA,failed_breakout,239.0,173.0,0.9402173913043478,0.976878612716763,18.1714704628683,3343.550565167767,620.4024764636537,,0.4913578070286005,0.5299814801652223,0.4619831555214558
S030,Short put failed BD,directional_short,AA,failed_breakdown,206.0,135.0,0.9121621621621622,0.9777777777777776,16.477100774595,2438.6109146400604,1018.5402235703044,,0.4647542657395527,0.5042264521629997,0.4239312559110785
S031,Short premium IV>80,directional_short,AA,iv_rank_high,2081.0,107.0,0.1709265175718849,0.2990654205607476,-11.202525120854778,-7012.780725655091,0.0812474387108516,,-1.6747078330163374,-1.173398514099199,-0.2862519778478404
S032,Short premium term inverted,directional_short,AA,term_inverted,3224.0,161.0,0.1513157894736842,0.3602484472049689,-8.017491372655487,-8530.610820505439,0.1180917124936311,,-1.3700657072232016,-0.6846474795952716,-0.2073125741193002
S033,Short put uptrend,directional_short,AA,uptrend,8461.0,215.0,0.0650726392251816,0.5906976744186047,-0.4094213803665872,-1352.728240731204,0.6663162179087606,,-0.1670920536534102,0.1611971304433421,-0.010873120924783
S034,Short call downtrend,directional_short,AA,downtrend,7753.0,311.0,0.09952,0.6141479099678456,-0.3658147005101494,-1143.1709390942174,0.7746927211967125,,-0.0806746658516766,0.2326234972326549,-0.0080287427455588
S035,Short weekly put theta,directional_short,AA,uptrend,8461.0,215.0,0.0650726392251816,0.5906976744186047,-0.4094213803665872,-1352.728240731204,0.6663162179087606,,-0.1670920536534102,0.1611971304433421,-0.010873120924783
S036,Short monthly call vs stock,directional_short,AA,neutral,11130.0,17.0,0.0031004924311508,0.5294117647058824,0.0081953306743195,44.9349980872944,1.1304715665291094,,0.0177132020724517,0.024750745956343,5.491964895708196e-05
S037,Short put support,directional_short,AA,support_retest,8461.0,215.0,0.0650726392251816,0.5906976744186047,-0.4094213803665872,-1352.728240731204,0.6663162179087606,,-0.1670920536534102,0.1611971304433421,-0.010873120924783
S038,Short call resistance,directional_short,AA,resistance_retest,7753.0,311.0,0.09952,0.6141479099678456,-0.3658147005101494,-1143.1709390942174,0.7746927211967125,,-0.0806746658516766,0.2326234972326549,-0.0080287427455588
S130,Short vol IV rank>80,volatility_greeks,AA,iv_rank_high,2081.0,107.0,0.1709265175718849,0.2990654205607476,-11.202525120854778,-7012.780725655091,0.0812474387108516,,-1.6747078330163374,-1.173398514099199,-0.2862519778478404
S131,IV pct mean rev buy calls,volatility_greeks,AA,iv_rank_low,6329.0,254.0,0.0857239284508943,0.437007874015748,0.2610694372265665,773.548742502316,1.1713532281849943,,0.0599743136843214,-0.1217300212147569,0.0051412337751662
S136,Theta harvest short opts,volatility_greeks,AA,iv_rank_high,2081.0,107.0,0.1709265175718849,0.2990654205607476,-11.202525120854778,-7012.780725655091,0.0812474387108516,,-1.6747078330163374,-1.173398514099199,-0.2862519778478404
S137,Charm decay into expiry,volatility_greeks,AA,neutral,11130.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S144,IV>RV short vol,volatility_greeks,AA,iv_vs_hv_high,2081.0,107.0,0.1709265175718849,0.2990654205607476,-11.202525120854778,-7012.780725655091,0.0812474387108516,,-1.6747078330163374,-1.173398514099199,-0.2862519778478404
S145,VIX call hedge,volatility_greeks,AA,crash_hedge,217.0,150.0,0.9933774834437086,0.4533333333333333,11.804511433902732,1782.4812265193127,1.773864857816507,,0.2418152002161156,-0.1792321355213202,0.2402137750491214
S147,Beta delta hedge SPY,volatility_greeks,AA,neutral,11130.0,17.0,0.0037828215398308,0.2352941176470588,-0.0549397622948906,-246.8992917532388,0.4494393879990165,,-0.1706045236865889,-0.1992750341292117,-0.0006453664669942
S148,Vol surface smile trade,volatility_greeks,AA,skew_steep,993.0,319.0,0.4406077348066298,0.3918495297805642,2.18577612521062,1582.5019146524885,1.3075193434692745,,0.0868323234760619,-0.2799587820348463,0.0382589933547842
S158,CPI jobs ORB options,event_seasonality,AA,macro_orb,1616.0,319.0,0.4677419354838709,0.3573667711598746,9.099557110291425,6205.897949218753,2.04184644855055,,0.6033924783978881,-1.027659574468085,0.2822319657022379
S163,A1 GapDown ATM call EOD,equity_signal,AA,gap_down,460.0,391.0,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351,,0.0329097550801136,-0.2256237155686883,0.0314614040007932
S165,GapDown long call 3 DTE,equity_signal,AA,gap_down,460.0,356.0,0.9807162534435262,0.398876404494382,9.14038376383606,3317.959306272492,1.4892627943572991,,0.1864258119242834,-0.3814444643378596,0.1828308238155506
S166,GapDown strong call,equity_signal,AA,gap_down_strong,217.0,181.0,0.989071038251366,0.4751381215469613,10.611364837506231,1941.87976526364,1.5169804798155655,,0.133981608758748,-0.176079479949504,0.1325173288816032
S167,GapDown weak skip/half,equity_signal,AA,gap_down_weak,754.0,405.0,0.6357927786499215,0.382716049382716,-1.913695437505472,-1219.0239936909843,0.8719078071017542,,-0.045729894506187,-0.232743297466284,-0.0290747366954564
S168,GapUp long put EOD,equity_signal,AA,gap_up,533.0,426.0,0.9403973509933776,0.3990610328638497,8.37407528341425,3793.456103386656,1.4652987072114432,,0.1140230946601287,-0.2402855947313667,0.1072270161704521
S169,VolumeSpike long call EOD,equity_signal,AA,volume_spike,777.0,69.0,0.25,0.2463768115942029,-3.011665759865333,-831.2197497228319,0.6684168441178716,,-0.2613868080703084,-0.7295495232372677,-0.0653467020175771
S170,Pullback50 long call 3 DTE,equity_signal,AA,pullback50,5884.0,265.0,0.1027928626842513,0.8415094339622642,6.581382331432367,16966.803650432637,64.33383708396332,,1.2874936612314118,0.8659059434162394,0.1323451591258045
S172,52wkLow long call 7 DTE,equity_signal,AA,low_52w,432.0,31.0,0.1383928571428571,0.064516129032258,-4.4811072498059925,-1003.7680239565424,0.0187248788978253,,-0.6555318703157391,-0.8079868081686411,-0.090720928481196
S173,MomReversal long call,equity_signal,AA,mom_reversal,317.0,152.0,1.0,0.75,76.17103913959704,11577.997949218752,20.807228493969912,,2.4138881192707857,1.929289532410717,2.4138881192707857
S174,RubberBand long call EOD,equity_signal,AA,rubber_band,365.0,290.0,0.8761329305135952,0.7413793103448276,35.307517473295775,11686.7882836609,8.356920641476199,,0.6230584352236191,0.3732285640175538,0.5458820127336844
S175,RSIRecovery long call 3 DTE,equity_signal,AA,rsi_recovery,605.0,279.0,0.6269662921348315,0.3082437275985663,-5.167681934609419,-2299.618460901191,0.6725763199046505,,-0.1540597440144694,-0.6315370178762149,-0.0965902664719932
S176,Seasonal calendar match DTE,equity_signal,AA,seasonal,16232.0,1014.0,0.1193081539004588,0.3856015779092702,-0.1716714055627503,-1459.0352758778156,0.9392298198662627,,-0.0249281368911194,-0.2297190587365576,-0.0029741299926573
S177,Regime bull calls only,equity_signal,AA,regime_bull,8461.0,413.0,0.0916555703506435,0.5254237288135594,1.7053272799710444,7684.204723549525,2.161075333797316,,0.2627502835654,0.0326553506870169,0.02408252709998
S178,Regime bear puts only,equity_signal,AA,regime_bear,7753.0,472.0,0.1216181396547281,0.5211864406779662,2.196492664532877,8524.588031052095,2.240586248154532,,0.288217291966985,0.050870520554456,0.0350524508653483
S179,Regime corr reduced size,equity_signal,AA,regime_corr,439.0,181.0,0.4931880108991825,0.4751381215469613,5.291225518429539,1941.87976526364,1.5169804798155655,,0.133981608758748,-0.176079479949504,0.0660781231207994
S180,Signal IV rank filter,equity_signal,AA,gap_down,460.0,391.0,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351,,0.0329097550801136,-0.2256237155686883,0.0314614040007932
S181,Signal low spread filter,equity_signal,AA,gap_down,460.0,391.0,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351,,0.0329097550801136,-0.2256237155686883,0.0314614040007932
S182,Signal OI filter,equity_signal,AA,gap_down,460.0,391.0,0.9559902200488998,0.4194373401534527,3.555780284400509,1454.3141363198074,1.1742127792712351,,0.0329097550801136,-0.2256237155686883,0.0314614040007932
S183,GapDown VolumeSpike confirm,equity_signal,AA,gap_down_vol,54.0,47.0,1.0,0.2765957446808511,-18.36737210124616,-863.2664887585692,0.5060115841837945,,-0.2649260093836961,-0.7729015012909938,-0.2649260093836961
S184,Fade low vol gap long put,equity_signal,AA,gap_up_low_vol,199.0,163.0,0.9421965317919077,0.4539877300613497,8.179574087706834,1415.0663171732822,1.6010725753128323,,0.105695396562003,-0.0990789226940465,0.0995858360670896
